Year,Make,Model,Condition,Price,Consumer_Rating,Consumer_Review_#,Exterior_Color,Interior_Color,Drivetrain,MPG,Fuel_Type,Transmission,Engine,VIN,Stock_#,Mileage,Comfort_Rating,Interior_Design_Rating,Performance_Rating,Value_For_Money_Rating,Exterior_Styling_Rating,Reliability_Rating,State,Seller_Type
2022,Honda,Pilot Touring 7-Passenger,New,"$47,860 ",5,3543,Platinum White Pearl,Beige,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H61NB101425,98326,5,5,5,5,5,5,5,IL,Dealer
2022,Honda,Passport TrailSport,New,"$47,848 ",4.9,13,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H66NB020920,H13362,32,5,5,4.9,5,4.9,5,IA,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4.9,273,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H08NB029825,NB029825,10,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4.9,306,Radiant Red Metallic II,Blk Perforated Lth-Trmmed,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF8H08NB022907,226017,169,5,5,4.9,5,4.9,5,MI,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",5,1337,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H0XNB031186,H221726,1,5,5,4.9,5,4.9,5,MA,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4.8,551,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H05NB022069,23920,5,5,5,4.9,5,4.9,5,NC,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4.9,273,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H07NB029833,NB029833,10,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4,730,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H07NB031887,B031887,4,5,5,4.9,5,4.9,5,MD,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",4.9,273,Platinum White Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H06NB029855,NB029855,10,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Passport Elite,New,"$47,620 ",5,1337,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00NB031052,H221692,1,5,5,4.9,5,4.9,5,MA,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$47,465 ",5,3543,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H61NB097490,98203,12,5,5,5,5,5,5,IL,Dealer
2022,Honda,Passport TrailSport,New,"$47,265 ",5,1047,Crystal,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H68NB030624,H50211,22,5,5,4.9,5,4.9,5,PA,Dealer
2022,Honda,Ridgeline Black Edition,New,"$47,260 ",5,7833,Platinum White Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F89NB038368,S2062,7435,5,4.9,4.9,4.3,4.7,5,NY,Dealer
2022,Honda,Ridgeline Black Edition,New,"$47,260 ",4.5,3416,Sonic Gray Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F84NB031358,226773,10,5,4.9,4.9,4.3,4.7,5,NJ,Dealer
2022,Honda,Ridgeline Black Edition,New,"$47,260 ",5,7833,Sonic Gray Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F83NB038477,S2060,8449,5,4.9,4.9,4.3,4.7,5,NY,Dealer
2022,Honda,Ridgeline Black Edition,New,"$47,260 ",5,7833,Platinum White Pearl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F84NB038357,S2051,1,5,4.9,4.9,4.3,4.7,5,NY,Dealer
2022,Honda,Passport Elite,New,"$47,225 ",4.9,273,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H02NB031215,NB031215,10,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Passport Elite,New,"$47,225 ",5,7833,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H0XNB030412,S2450,5,5,5,4.9,5,4.9,5,NY,Dealer
2022,Honda,Passport Elite,New,"$47,225 ",5,1143,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H08NB023894,34083,9,5,5,4.9,5,4.9,5,NE,Dealer
2022,Honda,Passport Elite,New,"$47,211 ",4.1,1445,Lunar Silver Metallic,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H00NB028412,MHF222731,10,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$47,170 ",5,1664,Lunar Silver Metallic,Gray,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H62NB094954,35474,77,5,5,5,5,5,5,VA,Dealer
2022,Honda,Passport TrailSport,New,"$47,165 ",5,1337,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H64NB032189,H221786,5,5,5,4.9,5,4.9,5,MA,Dealer
2022,Honda,Passport TrailSport,New,"$47,165 ",4.8,1889,Crystal Black Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H67NB028654,E9851,9,5,5,4.9,5,4.9,5,IL,Dealer
2022,Honda,Passport TrailSport,New,"$47,060 ",4.9,6,Sonic Blue,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H65NB027969,W7108,5,5,5,4.9,5,4.9,5,NE,Dealer
2022,Honda,Passport TrailSport,New,"$47,060 ",4.9,6,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H61NB028777,W7112,5,5,5,4.9,5,4.9,5,NE,Dealer
2022,Honda,Pilot TrailSport,New,"$47,038 ",4.5,1627,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB100836,NB100836,11,5,5,5,5,5,5,IA,Dealer
2022,Honda,Odyssey Elite,Used,"$46,998 ",5,3028,White,Beige,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H90NB007799,NB007799,23363,4.3,4.4,4.3,4.1,4.3,4.3,MO,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$46,860 ",4.9,559,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H65NB036508,36508,10,5,5,5,5,5,5,TX,Dealer
2022,Honda,Pilot TrailSport,New,"$46,719 ",4.5,820,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB098618,DNF098618,6,5,5,5,5,5,5,IA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,719 ",4.5,820,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB102225,DDF102225,5,5,5,5,5,5,5,IA,Dealer
2022,Honda,Passport Elite,New,"$46,655 ",4.6,947,Obsidian Blue Pearl,Gray,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H07NB010828,H22757,280,5,5,4.9,5,4.9,5,TX,Dealer
2022,Honda,Pilot EX-L,New,"$46,527 ",4.8,602,Platinum White Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H5XNB038617,NB038617,9,5,5,5,5,5,5,AR,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,12,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB100429,5700429B,5,5,5,5,5,5,5,CA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,880,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB084560,NB084560,8,5,5,5,5,5,5,OK,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,13,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H85NB077633,H13377,16,5,5,5,5,5,5,IA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,14,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H82NB102228,H22662,12,5,5,5,5,5,5,WI,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.2,1147,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H89NB089980,H221550,14,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.7,436,Platinum White Pearl,Nh-883p/Black,All-wheel Drive,19–25,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H89NB077604,P19307,7,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,13,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H80NB099409,H13453,11,5,5,5,5,5,5,IA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",3.7,270,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H81NB103810,22H721,2,5,5,5,5,5,5,IA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,1695,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB090601,421362,11,5,5,5,5,5,5,LA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,3,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB099983,CHS222154,3,5,5,5,5,5,5,NC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,4674,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB093028,H34303,4,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,4402,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB093159,9707,1,5,5,5,5,5,5,GA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,401,Gray,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H81NB098673,NB098673,8,5,5,5,5,5,5,PA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,2176,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB103133,NB103133,2,5,5,5,5,5,5,NY,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,723,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB092540,H092540,5,5,5,5,5,5,5,KS,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,2637,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB102798,N1199,5,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",3.7,270,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB102239,22H709,2,5,5,5,5,5,5,IA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,1789,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB099987,H28243,19,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.7,502,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB089456,NB089456,3,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.2,40,Platinum White,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB077630,Y220633,7,5,5,5,5,5,5,OH,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.5,1614,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB090409,N11634,3,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,1889,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB101728,E10000,2,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,24,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB100838,H4875,3,5,5,5,5,5,5,NY,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,1889,Lunar Silver Metallic,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB102202,E10012,2,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.7,210,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB090017,Y321,3,5,5,5,5,5,5,NC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,1504,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H89NB098663,NB098663,7,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.5,1020,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,Automatic,Regular Unleaded V-6 3.5 L/212,5FNYF6H83NB100455,21378,3,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,878,Platinum,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H85NB075820,58089,14,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,1650,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB090621,NB090621,9,5,5,5,5,5,5,OR,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,877,Platinum White Pearl,Black,AWD,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB085015,HN214,5,5,5,5,5,5,5,OK,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",3,150,Gray,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB093023,421232,7,5,5,5,5,5,5,AL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.7,210,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB091498,Y324,3,5,5,5,5,5,5,NC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.5,2115,White,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB084998,NB084998,6,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,2637,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H80NB101711,N1193,5,5,5,5,5,5,5,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.8,1695,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB059439,421056,4381,5,5,5,5,5,5,LA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,1504,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H81NB090640,NB090640,6,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.9,1559,Gray,Black,AWD,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB103735,220915,19,5,5,5,5,5,5,CT,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,878,Platinum,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB096422,NB096422,10,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.9,1532,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB104819,NB104819,11,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,2068,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB099971,NB099971,5,5,5,5,5,5,5,MD,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,928,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H89NB083130,22083130,11,5,5,5,5,5,5,SC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.9,958,Platinum White Pearl,Nh-883p/Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FNYF6H81NB099208,HN12264,2,5,5,5,5,5,5,NC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.3,224,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB095426,H68217,3995,5,5,5,5,5,5,MA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",5,7,Platinum White,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H83NB096407,50031,6,5,5,5,5,5,5,NY,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.5,2115,White,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB099982,NB099982,5,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.4,124,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB068765,NB068765,2,5,5,5,5,5,5,PA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.6,652,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB095416,NB095416,7,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Pilot TrailSport,New,"$46,500 ",4.9,1600,Platinum White Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H80NB104818,NB104818,4,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$46,465 ",5,12,Modern Steel Metallic,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H62NB035655,5735655,9,5,5,5,5,5,5,CA,Dealer
2022,Honda,Pilot Touring 8-Passenger,New,"$46,465 ",4.9,79,Modern Steel Metallic,Black,Front-wheel Drive,20–27,Gasoline,Automatic,V6 Cylinder Engine,5FNYF5H67NB035649,N01675,5,5,5,5,5,5,5,CA,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$46,465 ",2.1,180,Alabaster Silver Metallic,Gray,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H67NB036817,H221738,113,5,5,5,5,5,5,AL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,420 ",4.4,877,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H89NB083368,HN209,5,5,5,5,5,5,5,OK,Dealer
2022,Honda,Ridgeline Black,New,"$46,295 ",4.9,958,Nh-731p/Crystal Bl,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,V6 Cylinder Engine,5FPYK3F8XNB021580,HN12025,3097,5,4.9,4.9,4.3,4.7,5,NC,Dealer
2022,Honda,Pilot Black Edition,Honda Certified,"$46,184 ",4.7,423,Platinum White Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H71NB015461,PH0501,6533,5,5,5,5,5,5,OH,Dealer
2022,Honda,Ridgeline RTL-E,New,"$46,130 ",5,1571,Lunar Silver Metallic,Black,All-wheel Drive,18–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FPYK3F70NB017402,H22721,11,5,4.9,4.9,4.3,4.7,5,NJ,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.3,471,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H80NB095165,NB095165,7,5,5,5,5,5,5,CA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",3.4,260,Crystal Black Pearl,Black,AWD,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB105307,7208,4,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.8,140,Crystal,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H88NB099755,H4098,4,5,5,5,5,5,5,NC,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",5,4674,Crystal Black,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H85NB092987,HX34326,4,5,5,5,5,5,5,VA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",5,43,Crystal,Black,AWD,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB102276,H30551,5,5,5,5,5,5,5,KY,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.6,1504,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H82NB086659,NB086659,20,5,5,5,5,5,5,FL,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.4,845,Crystal Black,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H86NB084588,100873,5,5,5,5,5,5,5,CA,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",4.9,2133,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB073194,43819,17,5,5,5,5,5,5,HI,Dealer
2022,Honda,Pilot TrailSport,New,"$46,105 ",3.7,868,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H84NB099753,220896N,5,5,5,5,5,5,5,NJ,Dealer
2022,Honda,Pilot TrailSport,New,"$46,104 ",5,5,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H85NB096859,22038,6,5,5,5,5,5,5,OK,Dealer
2022,Honda,Pilot TrailSport,New,"$46,104 ",5,5,Crystal Black Pearl,Black,All-wheel Drive,19–25,Gasoline,9-SPEED A/T,V6 Cylinder Engine,5FNYF6H84NB086694,22026,8,5,5,5,5,5,5,OK,Dealer
2022,Honda,Odyssey Elite,Honda Certified,"$45,995 ",4.7,739,Crystal Black Pearl,Black,Front-wheel Drive,19–28,Gasoline,10-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H90NB057215,C17577A,17822,4.3,4.4,4.3,4.1,4.3,4.3,IL,Dealer
2022,Honda,Pilot TrailSport,New,"$45,930 ",4.2,40,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H85NB046317,Y220429,5745,5,5,5,5,5,5,OH,Dealer
2022,Honda,Passport Elite,New,"$45,911 ",4.7,790,Sonic Gray Pearl,Black,All-wheel Drive,19–24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H09NB027128,224071,10,5,5,4.9,5,4.9,5,WA,Dealer
2022,Honda,Pilot Touring 7-Passenger,New,"$45,895 ",4.4,1059,Crystal Black Pearl,Black,Front-wheel Drive,20–27,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF5H63NB022848,NB022848,12,5,5,5,5,5,5,GA,Dealer
2022,Honda,Pilot TrailSport,New,"$45,790 ",4.9,2480,Sonic Gray Pearl,Black,All-wheel Drive,19–25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H87NB102208,NB102208,5,5,5,5,5,5,5,MI,Dealer
2022,Honda,Pilot Sport,New,"$45,773 ",4.8,602,Crystal Black Pearl,Black,All-wheel Drive,19–26,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H30NB102491,NB102491,4,5,5,5,5,5,5,AR,Dealer
